activity_id,source_commercial_activity_id,store_name,category_name,category_group,quartiere_id,x_coord,y_coord,address
278,EP,,DIA di somministrazione,somministrazione,22,1398307.845,4991256.606,PARCO IGNAZIO MICHELOTTI 21/A
279,EP,,Somministrazione,somministrazione,1,1396233.582,4991667.557,VIA PIETRO MICCA 10/A
280,EP,,Somministrazione,somministrazione,1,1396847.424,4990582.8100000005,VIA GIUSEPPE MAZZINI 37/F
281,EP,,DIA di somministrazione,somministrazione,1,1396375.891,4990815.281,VIA GIUSEPPE MAZZINI 10
282,EP,,Somministrazione,somministrazione,1,1396375.891,4990815.281,VIA GIUSEPPE MAZZINI 10
283,EP,,Somministrazione,somministrazione,1,1396511.015,4990760.159,VIA GIUSEPPE MAZZINI 13
284,EP,,Somministrazione,somministrazione,1,1396469.302,4990769.642,VIA GIUSEPPE MAZZINI 20
285,EP,,DIA di somministrazione,somministrazione,2,1395984.258,4988806.698,VIA CARLO MAROCHETTI 11
286,EP,,DIA di somministrazione,somministrazione,9,1394838.951,4985861.857,CORSO PIERO MARONCELLI 4 bis
287,EP,,Somministrazione,somministrazione,9,1394824.105,4985866.194,CORSO PIERO MARONCELLI 6/C
288,EP,,Somministrazione,somministrazione,1,1396978.332,4991075.935,VIA MARIA VITTORIA 34
289,EP,,DIA di somministrazione,somministrazione,1,1396973.978,4991090.894,VIA MARIA VITTORIA 35
290,EP,,Somministrazione,somministrazione,1,1397006.282,4991061.179,VIA MARIA VITTORIA 36 bis/B
291,EP,,Somministrazione,somministrazione,1,1397005.913,4991074.149,VIA MARIA VITTORIA 37/D
292,EP,,Somministrazione,somministrazione,1,1397130.131,4990996.608,VIA MARIA VITTORIA 44/G
293,EP,,Somministrazione,somministrazione,1,1397290.367,4990863.368,VIA MARIA VITTORIA 49/B
294,EP,,Somministrazione,somministrazione,1,1397297.561,4990839.661,VIA MARIA VITTORIA 58/H
295,EP,,DIA di somministrazione,somministrazione,11,1392793.35729167,4989460.796875,VIA MOMBARCARO 90
296,EP,,Somministrazione,somministrazione,1,1395824.524,4991518.984,VIA ANTONIO MEUCCI 2/I
297,EP,,Somministrazione,somministrazione,1,1396325.956,4991676.412,VIA PIETRO MICCA 4/E
298,EP,,Somministrazione,somministrazione,1,1396282.153,4990868.785,VIA GIUSEPPE MAZZINI 6/A
299,EP,,Somministrazione,somministrazione,9,1394504.532,4985959.691,CORSO PIERO MARONCELLI 44/B
300,EP,,Somministrazione,somministrazione,1,1396159.918,4991681.953,VIA MERCANTI 13/F
301,EP,,Somministrazione,somministrazione,1,1396155.655,4991693.852,VIA MERCANTI 16/D
302,EP,,Somministrazione,somministrazione,1,1395540.447,4991242.54,CORSO GIACOMO MATTEOTTI 25/A
303,EP,,Somministrazione,somministrazione,6,1394044.256,4993053.452,PIAZZA MONCENISIO 6/A
304,EP,,Somministrazione,somministrazione,1,1394981.51,4991534.422,CORSO GIACOMO MATTEOTTI 59/C
305,EP,,DIA di somministrazione,somministrazione,22,1397848.485,4990632.101,VIA MONCALVO 1
306,EP,,DIA di somministrazione,somministrazione,20,1397998.942,4994634.171,VIA SAVERIO MERCADANTE 129
307,EP,,Somministrazione,somministrazione,1,1396232.29,4991822.463,VIA MERCANTI 3/A
308,EP,,Somministrazione,somministrazione,1,1396201.69,4991766.119,VIA MERCANTI 7/H
309,EP,,Somministrazione,somministrazione,1,1395885.275,4991085.486,CORSO GIACOMO MATTEOTTI 5/I
310,EP,,Somministrazione,somministrazione,22,1395892.326,4986055.59,CORSO MONCALIERI 478
311,EP,,DIA di somministrazione,somministrazione,7,1397402.723,4992274.247,VIA MODENA 43
312,EP,,Somministrazione,somministrazione,18,1397815.622,4994213.517,VIA SAVERIO MERCADANTE 70/A
313,EP,,DIA di somministrazione,somministrazione,22,1395705.212,4986610.203,CORSO MONCALIERI 400
314,EP,,Somministrazione,somministrazione,4,1393853.015,4990202.949,VIA MODANE 20/A
315,EP,,Somministrazione,somministrazione,3,1395661.263,4990822.291,VIA ANDREA MASSENA 5/I
316,EP,,DIA di somministrazione,somministrazione,22,1395745.682,4986464.853,CORSO MONCALIERI 422
317,EP,,Somministrazione,somministrazione,1,1395907.54414306,4991977.39592643,VIA MISERICORDIA 3/C
318,EP,,Somministrazione,somministrazione,1,1395906.531,4991999.558,VIA MISERICORDIA 4/F
319,EP,,DIA di somministrazione,somministrazione,22,1397150.909,4989938.863,VIA MENTANA 14
320,EP,,Somministrazione,somministrazione,13,1391438.286,4992146.734,PIAZZA MASSAUA 1/D
321,EP,,Somministrazione,somministrazione,22,1396142.291,4987917.034,CORSO MONCALIERI 256
322,EP,,DIA di somministrazione,somministrazione,22,1396102.34642091,4987797.25143728,CORSO MONCALIERI 270
323,EP,,DIA di somministrazione,somministrazione,21,1400529.34895833,4993728.11875,STRADA DEL MEISINO 105
324,EP,,Somministrazione,somministrazione,13,1391422.402,4992118.455,PIAZZA MASSAUA 7/A
325,EP,,Somministrazione,somministrazione,13,1391328.951,4992147.011,PIAZZA MASSAUA 21/A
326,EP,,Somministrazione,somministrazione,22,1396289.817,4988285.749,CORSO MONCALIERI 221/D
327,EP,,Somministrazione,somministrazione,22,1396176.352,4988023.963,CORSO MONCALIERI 246/C
328,EP,,DIA di somministrazione,somministrazione,21,1400048.08591499,4993142.70179219,STRADA DEL MEISINO 33
329,EP,,Somministrazione,somministrazione,22,1396498.146,4988725.425,CORSO MONCALIERI 176
330,EP,,Somministrazione,somministrazione,3,1394293.042,4990424.752,CORSO MEDITERRANEO 128/C
331,EP,,Somministrazione,somministrazione,14,1392936.833,4992730.838,VIA GIACOMO MEDICI 115
332,EP,,Somministrazione,somministrazione,14,1392882.659,4992748.58,VIA GIACOMO MEDICI 118/D
333,EP,,Somministrazione,somministrazione,19,1397289.885,4994917.812,VIA RENATO MARTORELLI 100/A
334,EP,,Somministrazione,somministrazione,22,1396312.85767736,4988372.56737133,CORSO MONCALIERI 214
335,EP,,Somministrazione,somministrazione,22,1396316.426,4988336.475,CORSO MONCALIERI 215/D
336,EP,,Somministrazione,somministrazione,22,1396956.935,4989774.36,CORSO MONCALIERI 59/G
337,EP,,Somministrazione,somministrazione,1,1396671.309,4990758.795,VIA DEI MILLE 24/A
338,EP,,DIA di somministrazione,somministrazione,1,1396307.817,4992141.135,VIA MILANO 13
339,EP,,DIA di somministrazione,somministrazione,16,1394062.598,4995846.509,VIA TOMMASO MASACCIO 28
340,EP,,Somministrazione,somministrazione,18,1397245.899,4994547.292,VIA RENATO MARTORELLI 59
341,EP,,DIA di somministrazione,somministrazione,22,1399307.462,4988518.889,STRADA DEL MAINERO 96
342,EP,,DIA di somministrazione,somministrazione,21,1399371.13290113,4988424.00444334,STRADA DEL MAINERO 107
343,EP,,Somministrazione,somministrazione,2,1396452.12,4990493.49,VIA MADAMA CRISTINA 4
344,EP,,DIA di somministrazione,somministrazione,4,1393355.095,4990067.98,VIA LUSSIMPICCOLO 36/A
345,EP,,Somministrazione,somministrazione,3,1395339.199,4990585.846,VIA LEGNANO 16/F
346,EP,,Somministrazione,somministrazione,3,1395440.828,4990518.525,VIA LEGNANO 17/B
347,EP,,Somministrazione,somministrazione,3,1395220.29,4990635.038,VIA LEGNANO 31/C
348,EP,,Somministrazione,somministrazione,6,1393631.251,4992935.062,CORSO LECCE 76/A
349,EP,,DIA di somministrazione,somministrazione,18,1397168.293,4993722.749,VIA MALONE 21
350,EP,,Somministrazione,somministrazione,6,1395181.107,4993200.433,VIA LIVORNO 21/D
351,EP,,Somministrazione,somministrazione,6,1395296.68857345,4993554.25261996,VIA LIVORNO 51
352,EP,,DIA di somministrazione,somministrazione,5,1393573.328,4991345.55,VIA EMANUELE LUSERNA DI RORA' 14
353,EP,,Somministrazione,somministrazione,5,1393533.836,4991337.099,VIA EMANUELE LUSERNA DI RORA' 15/D
354,EP,,DIA di somministrazione,somministrazione,15,1393971.919,4995079.457,VIA BERNARDINO LUINI 177/A
355,EP,,Somministrazione,somministrazione,16,1395122.518,4995608.083,VIA G. BATTISTA LULLI 10/A
356,EP,,Somministrazione,somministrazione,6,1395119.472,4993038.696,VIA LIVORNO 6/A
357,EP,,Somministrazione,somministrazione,14,1393608.226,4993023.216,CORSO LECCE 53/A
358,EP,,Somministrazione,somministrazione,15,1394270.131,4994922.965,VIA BERNARDINO LUINI 126/A
359,EP,,Somministrazione,somministrazione,15,1394194.248,4994954.767,VIA BERNARDINO LUINI 136/C
360,EP,,Somministrazione,somministrazione,15,1394087.05,4995006.616,VIA BERNARDINO LUINI 150 scala A
361,EP,,Somministrazione,somministrazione,15,1394465.543,4994840.939,VIA BERNARDINO LUINI 100/A
362,EP,,DIA di somministrazione,somministrazione,4,1394195.538,4990425.201,CORSO LIONE 24
363,EP,,Somministrazione,somministrazione,4,1393969.815,4990124.108,CORSO LIONE 64/D
364,EP,,DIA di somministrazione,somministrazione,3,1395659.668,4990858.986,VIA MAGENTA 11
365,EP,,Somministrazione,somministrazione,16,1395144.285,4994616.986,VIA BERNARDINO LUINI 41/A
366,EP,,Somministrazione,somministrazione,6,1393449.738,4992581.402,CORSO LECCE 28/A
367,EP,,Somministrazione,somministrazione,6,1393451.511,4992584.668,CORSO LECCE 28
368,EP,,DIA di somministrazione,somministrazione,6,1395092.164,4992489.964,VIA LE CHIUSE 1/A
369,EP,,DIA di somministrazione,somministrazione,9,1395337.625,4986145.432,VIALE MAESTRI DEL LAVORO 10
370,EP,,DIA di somministrazione,somministrazione,3,1395101.197,4989608.062,VIA FERDINANDO MAGELLANO 1
371,EP,,DIA di somministrazione,somministrazione,2,1395407.126,4989203.137,VIA ERNESTO LUGARO 6
372,EP,,DIA di somministrazione,somministrazione,2,1395419.04773676,4989286.83619867,VIA ERNESTO LUGARO 15
373,EP,,DIA di somministrazione,somministrazione,1,1396671.172,4991248.943,VIA MARIA VITTORIA 23
374,EP,,Somministrazione,somministrazione,1,1396716.165,4991225.609,VIA MARIA VITTORIA 27/F
375,EP,,Somministrazione,somministrazione,1,1396934.095,4991099.135,VIA MARIA VITTORIA 30/A
376,EP,,Somministrazione,somministrazione,1,1396944.969,4991093.432,VIA MARIA VITTORIA 32/A
377,EP,,Somministrazione,somministrazione,1,1396961.386,4991084.822,VIA MARIA VITTORIA 32/F
378,EP,,Somministrazione,somministrazione,10,1393845.836,4987808.033,VIA MADONNA DELLE ROSE 16
379,EP,,Somministrazione,somministrazione,20,1398623.359,4993852.695,VIA MADDALENE 35 bis/A
380,EP,,Somministrazione,somministrazione,15,1394716.378,4995328.939,VIA LUCENTO 114/E
381,EP,,DIA di somministrazione,somministrazione,16,1394821.872,4995321.463,VIA LUCENTO 126/B
382,EP,,Somministrazione,somministrazione,18,1397042.894,4993801.558,VIA LEINI' 18/E
383,EP,,Somministrazione,somministrazione,18,1397054.318,4993872.554,VIA LEINI' 26/A
384,EP,,DIA di somministrazione,somministrazione,7,1395769.41,4992781.023,PIAZZA MARIA AUSILIATRICE 35
385,EP,,Somministrazione,somministrazione,1,1396408.777,4991373.568,VIA MARIA VITTORIA 2/C
386,EP,,Somministrazione,somministrazione,2,1396376.869,4989948.78,CORSO GUGLIELMO MARCONI 33/E
387,EP,,Somministrazione,somministrazione,20,1398875.724,4993818.006,VIA MADDALENE 50 bis/A
388,EP,,Somministrazione,somministrazione,2,1396350.395,4990340.983,PIAZZA MADAMA CRISTINA 4
389,EP,,Somministrazione,somministrazione,2,1396348.225,4990336.794,PIAZZA MADAMA CRISTINA 6
390,EP,,Somministrazione,somministrazione,14,1393012.856,4993123.094,VIA MICHELE LESSONA 97/B
391,EP,,Somministrazione,somministrazione,14,1392986.785,4993124.912,VIA MICHELE LESSONA 101/A
392,EP,,Somministrazione,somministrazione,14,1393421.892,4993096.472,VIA MICHELE LESSONA 41/C
393,EP,,Somministrazione,somministrazione,2,1395772.714,4989143.272,VIA MADAMA CRISTINA 119
394,EP,,Somministrazione,somministrazione,2,1395927.907,4990156.363,CORSO GUGLIELMO MARCONI 5/B
395,EP,,Somministrazione,somministrazione,2,1395914.211,4990116.426,CORSO GUGLIELMO MARCONI 6/B
396,EP,,DIA di somministrazione,somministrazione,2,1395983.099,4990130.922,CORSO GUGLIELMO MARCONI 9/A
397,EP,,Somministrazione,somministrazione,2,1395983.099,4990130.922,CORSO GUGLIELMO MARCONI 9/A
398,EP,,DIA di somministrazione,somministrazione,2,1396073.62,4990042.683,CORSO GUGLIELMO MARCONI 20
399,EP,,DIA di somministrazione,somministrazione,2,1396212.659,4989978.355,CORSO GUGLIELMO MARCONI 28
400,EP,,DIA di somministrazione,somministrazione,2,1396300.571,4990057.419,VIA CESARE LOMBROSO 16
401,EP,,Somministrazione,somministrazione,14,1393455.546,4993094.279,VIA MICHELE LESSONA 37/B
402,EP,,DIA di somministrazione,somministrazione,23,1390813.039,4987298.981,STRADA DELLA MANTA 2
403,EP,,DIA di somministrazione,somministrazione,23,1390727.288,4987157.766,STRADA DELLA MANTA 22
404,EP,,Somministrazione,somministrazione,2,1395669.476,4988982.906,VIA MADAMA CRISTINA 108/B
405,EP,,Somministrazione,somministrazione,2,1395821.719,4989237.981,VIA MADAMA CRISTINA 109/A
406,EP,,Somministrazione,somministrazione,2,1395893.723,4989415.995,VIA MADAMA CRISTINA 76/D
407,EP,,Somministrazione,somministrazione,2,1395863.859375,4989358.75,VIA MADAMA CRISTINA 80
408,EP,,Somministrazione,somministrazione,2,1395845.732,4989323.487,VIA MADAMA CRISTINA 82/C
409,EP,,DIA di somministrazione,somministrazione,18,1397121.359,4993688.659,VIA LOMBARDORE 27
410,EP,,Somministrazione,somministrazione,5,1393869.189,4991546.436,VIA LOMBRIASCO 20
411,EP,,DIA di somministrazione,somministrazione,8,1398630.012,4991684.17,VIA LESSOLO 19
412,EP,,DIA di somministrazione,somministrazione,7,1397565.356,4992152.893,VIA MANTOVA 34
413,EP,,Somministrazione,somministrazione,2,1396087.48752111,4989789.67862906,VIA MADAMA CRISTINA 52
414,EP,,Somministrazione,somministrazione,2,1396019.54622677,4989687.84373951,VIA MADAMA CRISTINA 62 scala C
415,EP,,Somministrazione,somministrazione,15,1393987.778,4995012.742,CORSO LOMBARDIA 165/A
416,EP,,Somministrazione,somministrazione,15,1394580.382,4995296.236,CORSO LOMBARDIA 198/B
417,EP,,Somministrazione,somministrazione,7,1396425.85426548,4992505.89795439,VIA GOFFREDO MAMELI 6/D
418,EP,,DIA di somministrazione,somministrazione,2,1395972.132,4989567.101,VIA MADAMA CRISTINA 66
419,EP,,Somministrazione,somministrazione,2,1395972.132,4989567.101,VIA MADAMA CRISTINA 66
420,EP,,Somministrazione,somministrazione,2,1396048.603,4989675.978,VIA MADAMA CRISTINA 69/B
421,EP,,Somministrazione,somministrazione,2,1395940.984,4989507.05,VIA MADAMA CRISTINA 70
422,EP,,Somministrazione,somministrazione,2,1396211.453,4990028.363,VIA MADAMA CRISTINA 34/F
423,EP,,Somministrazione,somministrazione,13,1393085.984,4992066.777,VIA LERA 8/A
424,EP,,Somministrazione,somministrazione,2,1396426.194,4990404.79,VIA MADAMA CRISTINA 11
425,EP,,DIA di somministrazione,somministrazione,15,1393658.797,4994720.766,CORSO LOMBARDIA 115
426,EP,,Somministrazione,somministrazione,15,1393768.023,4994816.324,CORSO LOMBARDIA 130/A
427,EP,,Somministrazione,somministrazione,4,1393524.401,4990402.416,VIA MALTA 24/B
428,EP,,DIA di somministrazione,somministrazione,4,1393532.379,4990373.314,VIA MALTA 39
429,EP,,Somministrazione,somministrazione,2,1396340.745,4990239.375,VIA MADAMA CRISTINA 19
430,EP,,Somministrazione,somministrazione,2,1396301.538,4990202.405,VIA MADAMA CRISTINA 20/G
431,EP,,Somministrazione,somministrazione,11,1392925.05,4988690.958,VIA GORIZIA 132/C
432,EP,,Somministrazione,somministrazione,11,1392892.323,4988243.166,VIA GORIZIA 173/D
433,EP,,Somministrazione,somministrazione,13,1392069.424,4990825.128,VIA VINCENZO LANCIA 119/D
434,EP,,Somministrazione,somministrazione,4,1392868.566,4990970.926,VIA ISONZO 64/B
435,EP,,Somministrazione,somministrazione,11,1392998.226,4989254.341,VIA GORIZIA 74/B
436,EP,,Somministrazione,somministrazione,4,1392833.861,4990728.621,LARGO VINCENZO LANCIA 58/E
437,EP,,Somministrazione,somministrazione,13,1392368.028,4990772.301,VIA VINCENZO LANCIA 93/D
438,EP,,DIA di somministrazione,somministrazione,13,1392289.801,4990785.726,VIA VINCENZO LANCIA 103/A
439,EP,,Somministrazione,somministrazione,10,1394168.769,4986245.966,VIA CAROLINA INVERNIZIO 34/D
440,EP,,Somministrazione,somministrazione,11,1393034.466,4989341.144,VIA GORIZIA 63/C
441,EP,,DIA di somministrazione,somministrazione,4,1392960.645,4990685.962,VIA VINCENZO LANCIA 40
442,EP,,Somministrazione,somministrazione,3,1395249.757,4990560.322,VIA ALFONSO LAMARMORA 20/G
443,EP,,DIA di somministrazione,somministrazione,5,1394848.8,4991685.066,CORSO INGHILTERRA 7
444,EP,,DIA di somministrazione,somministrazione,5,1394931.609,4991844.395,CORSO INGHILTERRA 19
445,EP,,Somministrazione,somministrazione,5,1394954.553,4991888.971,CORSO INGHILTERRA 23/E
446,EP,,Somministrazione,somministrazione,5,1394957.945,4991895.556,CORSO INGHILTERRA 25/B
447,EP,,DIA di somministrazione,somministrazione,5,1394967.468,4991914.05,CORSO INGHILTERRA 25/G
448,EP,,Somministrazione,somministrazione,5,1394967.468,4991914.05,CORSO INGHILTERRA 25/G
449,EP,,Somministrazione,somministrazione,5,1394987.112,4991951.171,CORSO INGHILTERRA 27/A
450,EP,,Somministrazione,somministrazione,5,1395002.848,4991981.422,CORSO INGHILTERRA 29/D
451,EP,,DIA di somministrazione,somministrazione,17,1396801.09,4995323.918,CORSO GROSSETO 55/C
452,EP,,Somministrazione,somministrazione,1,1396199.072,4990888.403,VIA GIUSEPPE LUIGI LAGRANGE 43/G
453,EP,,DIA di somministrazione,somministrazione,13,1392337.085,4990563.847,VIALE LUIGI HUGUES 15
454,EP,,Somministrazione,somministrazione,3,1395318.685,4990660.746,VIA ALFONSO LAMARMORA 17/B
455,EP,,Somministrazione,somministrazione,1,1396298.933,4991097.211,VIA GIUSEPPE LUIGI LAGRANGE 22/I
456,EP,,DIA di somministrazione,somministrazione,17,1396287.807,4994615.252,VIA TOMMASO GULLI 30/C
457,EP,,Somministrazione,somministrazione,1,1396445.62477354,4991348.98674097,VIA GIUSEPPE LUIGI LAGRANGE 1/A
458,EP,,DIA di somministrazione,somministrazione,20,1401358.016,4994742.978,VIA GRAN PARADISO 16 int. 25
459,EP,,Somministrazione,somministrazione,1,1396054.241,4991063.676,VIA ANTONIO GRAMSCI 1/A
460,EP,,Somministrazione,somministrazione,13,1391512.312,4990881.501,VIA LA THUILE 23/B
461,EP,,Somministrazione,somministrazione,8,1397541.866,4991641.901,VIA GUASTALLA 22
462,EP,,Somministrazione,somministrazione,10,1393043.907,4986258.516,PIAZZA PIETRO FRANCESCO GUALA 135/A
463,EP,,Somministrazione,somministrazione,10,1393018.366,4986375.396,PIAZZA PIETRO FRANCESCO GUALA 136/A
464,EP,,Somministrazione,somministrazione,10,1393004.369,4986273.333,PIAZZA PIETRO FRANCESCO GUALA 139
465,EP,,Somministrazione,somministrazione,10,1392920.72,4986276.29,PIAZZA PIETRO FRANCESCO GUALA 149/B
466,EP,,Somministrazione,somministrazione,10,1393137.902,4986472.902,VIA PIETRO FRANCESCO GUALA 111/A
467,EP,,Somministrazione,somministrazione,10,1393093.958,4986437.639,VIA PIETRO FRANCESCO GUALA 120
468,EP,,Somministrazione,somministrazione,16,1394567.145,4996470.922,STRADA LANZO 90/D
469,EP,,DIA di somministrazione,somministrazione,1,1395401.656,4992097.781,VIA FILIPPO JUVARRA 19
470,EP,,DIA di somministrazione,somministrazione,1,1395311.903,4992158.038,VIA FILIPPO JUVARRA 24
471,EP,,Somministrazione,somministrazione,16,1394702.841,4995986.668,VIA LANZO 43/A
472,EP,,Somministrazione,somministrazione,16,1394655.315,4996124.825,VIA LANZO 65/C
473,EP,,Somministrazione,somministrazione,16,1394634.789,4996181.492,VIA LANZO 69/A
474,EP,,Somministrazione,somministrazione,16,1394609.92,4996338.004,VIA LANZO 78/A
475,EP,,DIA di somministrazione,somministrazione,1,1395494.904,4992062.835,VIA FILIPPO JUVARRA 14
476,EP,,Somministrazione,somministrazione,20,1398723.307,4993936.824,VIA GOTTARDO 277/L
477,EP,,Somministrazione,somministrazione,16,1394570.803,4996459.524,STRADA LANZO 90/A
478,EP,,Somministrazione,somministrazione,1,1396411.934,4991959.071,VIA QUATTRO MARZO 5
479,EP,,Somministrazione,somministrazione,1,1396381.866,4991976.749,VIA QUATTRO MARZO 8/B
480,EP,,DIA di somministrazione,somministrazione,11,1394091.826,4989472.67,CORSO QUATTRO NOVEMBRE 3
481,EP,,DIA di somministrazione,somministrazione,11,1393836.708,4989106.761,CORSO QUATTRO NOVEMBRE 66
482,EP,,Somministrazione,somministrazione,11,1393660.453,4988772.148,CORSO QUATTRO NOVEMBRE 110/F
483,EP,,Somministrazione,somministrazione,16,1395168.896,4995483.179,CORSO GROSSETO 247
484,EP,,Somministrazione,somministrazione,16,1394707.082,4995974.345,VIA LANZO 41/B
485,EP,,Somministrazione,somministrazione,4,1392982.463,4990477.71,VIA ISSIGLIO 111 int. 3
486,EP,,Somministrazione,somministrazione,16,1395072.348,4995492.672,CORSO GROSSETO 263/A
487,EP,,Somministrazione,somministrazione,16,1394931.339,4995495.071,CORSO GROSSETO 275/D
