WKT_GEOM;C_COMP_MERC;INDIRIZZ;CARRAIO;FRONTE;INSEGNA;ANNO_INI;MESE_INI;TIPO_MER;DESC_RIP;DETT_RIP;CAT_MER;PREVALEN;TIPO_LOC;MQ_TOT_L;MQ_TOT_V;TIPO_ADD;NOME_ADD;SEZCENS;ZONASTAT;NCIRCO;SEZ_ELET;CAP;COORD_X;COORD_Y
POINT (1392632.584 4986376.255);CF;VIA ONORATO VIGLIANI 9/D;No;No;;2024;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;148162;52;25;N;NEGOZIO;2736;61;8;858;10135;1392632,584;4986376,255
POINT (1392632.584 4986376.255);CF;VIA ONORATO VIGLIANI 9/D;No;No;;2024;11;EXTRALIMENTARI;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Abbigliamento;S;159682;.;.;N;;2736;61;8;858;10135;1392632,584;4986376,255
POINT (1392645.6600000001 4986369.853);CF;VIA ONORATO VIGLIANI 9/H;No;No;;2017;5;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli funerari;S;138491;76;40;N;NEGOZIO;2736;61;8;858;10135;1392645,6600000001;4986369,853
POINT (1392702.8 4986469.948);CF;VIA ONORATO VIGLIANI 11 int. 9;No;No;;2024;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;157377;115;110;N;;2736;61;8;858;10135;1392702,8;4986469,948
POINT (1392702.8 4986469.948);CF;VIA ONORATO VIGLIANI 11 int. 9;No;No;;2015;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Bigiotteria;S;108724;116;53;N;NEGOZIO;2736;61;8;858;10135;1392702,8;4986469,948
POINT (1392645.624 4986307.544);AE;VIA ONORATO VIGLIANI 14/A;No;No;;2019;10;             .;Acconciatori/estetisti;Acconciatori;Nessuna;;62076;0;.;N;;2778;90;2;896;10135;1392645,624;4986307,544
POINT (1392648.491 4986306.148);CF;VIA ONORATO VIGLIANI 14;No;No;;2019;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Acconciatore/Estetista;S;145000;.;2;N;NEGOZIO;2778;90;2;896;10135;1392648,491;4986306,148
POINT (1392660.619 4986300.243);CF;VIA ONORATO VIGLIANI 16/B;No;No;;2006;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;11395;51;16;N;NEGOZIO;2778;90;2;896;10135;1392660,619;4986300,243
POINT (1397825.786 4995804.0600000005);AE;VIA VISTRORIO 44/B;No;No;;2004;7;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;62710;0;.;;;2452;68;6;610;10155;1397825,786;4995804,0600000005
POINT (1397828.012 4995810.228);CF;VIA VISTRORIO 46/B;No;No;;2024;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Accessori abbigliamento;S;159944;82;38;N;;2452;68;6;610;10155;1397828,012;4995810,228
POINT (1394731.494 4996263.501);EP;VIA PAOLO VERONESE 334/C;No;No;;2023;3;             .;Somministrazione;U;Nessuna;;112190;61;;N;;2436;66;5;530;10148;1394731,494;4996263,501
POINT (1394734.521 4996262.524);CF;VIA PAOLO VERONESE 334;No;No;;2016;2;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;134880;200;60;N;NEGOZIO;2436;66;5;530;10148;1394734,521;4996262,524
POINT (1394686.436 4996277.399);EP;VIA PAOLO VERONESE 340/B;No;No;;2012;10;             .;Somministrazione;A;Nessuna;;54603;128;;N;;3540;66;5;530;10148;1394686,436;4996277,399
POINT (1396915.059 4994361.867);EP;VIA VERRES 21;Si;No;;2008;3;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;103925;41;;N;;1707;39;6;576;10155;1396915,059;4994361,867
POINT (1392804.001 4986408.771);CF;VIA ONORATO VIGLIANI 23 int. 9 int. A;No;No;;2024;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli per animali;S;157274;55;2;N;;2735;61;8;856;10135;1392804,001;4986408,771
POINT (1392804.001 4986408.771);CF;VIA ONORATO VIGLIANI 23 int. 9 int. A;No;No;;2024;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimenti per animali;N;157274;55;2;N;;2735;61;8;856;10135;1392804,001;4986408,771
POINT (1392837.807 4986365.855);EP;VIA ONORATO VIGLIANI 25 int. 12;No;No;;2021;12;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;151144;9;;N;;2734;61;8;856;10135;1392837,807;4986365,855
POINT (1392837.807 4986365.855);CF;VIA ONORATO VIGLIANI 25 int. 12;No;No;;2018;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Intimo;S;141477;135;135;N;NEGOZIO;2734;61;8;856;10135;1392837,807;4986365,855
POINT (1396040.74 4994428.086);EP;VIA VILLAR 24/B;No;No;;2024;7;             .;Somministrazione;U;Nessuna;;155897;8;;N;;1794;42;5;423;10147;1396040,74;4994428,086
POINT (1396040.74 4994428.086);CF;VIA VILLAR 24/B;No;No;;2019;11;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;145076;39;2;N;;1794;42;5;423;10147;1396040,74;4994428,086
POINT (1396040.74 4994428.086);CF;VIA VILLAR 24/B;No;No;;2015;9;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pizza al taglio;S;116812;41;16;N;NEGOZIO;1794;42;5;423;10147;1396040,74;4994428,086
POINT (1396030.558 4994432.817);CF;VIA VILLAR 26/C;No;No;;2024;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli per animali;S;157635;98;67;N;;1794;42;5;423;10147;1396030,558;4994432,817
POINT (1395984.119 4994454.395);AE;VIA VILLAR 32/B;No;No;;1992;1;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;58448;0;.;;;1794;42;5;423;10147;1395984,119;4994454,395
POINT (1397855.098 4995969.345);CF;VIA VISTRORIO 73/B;Si;No;;2021;3;ALIMENTARI;PRODUTTORI;Vend.dettaglio di prodotti dei propri fondi;Frutta e verdura;S;149032;200;110;N;NEGOZIO;2450;68;6;609;10155;1397855,098;4995969,345
POINT (1393560.195 4991330.762);EP;VIA VERZUOLO 33/A;No;No;;2018;8;ALTRO;Somministrazione;U;Nessuna;;141623;47;;N;;1463;33;3;235;10139;1393560,195;4991330,762
POINT (1393547.653 4991330.953);CF;VIA VERZUOLO 36/A;No;No;;2014;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;S;140398;37;32;N;NEGOZIO;1462;33;3;234;10139;1393547,653;4991330,953
POINT (1393547.653 4991330.953);CF;VIA VERZUOLO 36/A;No;No;;2014;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;140398;37;32;N;NEGOZIO;1462;33;3;234;10139;1393547,653;4991330,953
POINT (1393547.653 4991330.953);CF;VIA VERZUOLO 36/A;No;No;;2014;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pastigliaggi;N;140398;37;32;N;NEGOZIO;1462;33;3;234;10139;1393547,653;4991330,953
POINT (1392847.547 4986271.833);CF;VIA ONORATO VIGLIANI 31;No;No;;2025;1;EXTRALIMENTARI;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Extralimentari;S;160265;.;.;N;;2734;61;8;856;10135;1392847,547;4986271,833
POINT (1392863.928 4986263.328);CFE;VIA ONORATO VIGLIANI 33;No;No;;2002;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Quotidiani e periodici;S;32417;6;.;;CHIOSCO;2734;61;8;856;10135;1392863,928;4986263,328
POINT (1392905.844 4986330.419);AE;VIA ONORATO VIGLIANI 35 int. 11;No;No;;2024;12;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;159384;50;.;N;;2734;61;8;856;10135;1392905,844;4986330,419
POINT (1392905.844 4986330.419);CF;VIA ONORATO VIGLIANI 35 int. 11;No;No;;2011;9;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Telefonia;S;116997;50;50;N;NEGOZIO;2734;61;8;856;10135;1392905,844;4986330,419
POINT (1392912.837 4986354.649);CF;VIA ONORATO VIGLIANI 35 int. 15;No;No;;2017;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli funerari;S;138885;60;60;N;NEGOZIO;2734;61;8;856;10135;1392912,837;4986354,649
POINT (1392912.837 4986354.649);CF;VIA ONORATO VIGLIANI 35 int. 15;No;No;;2017;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;138214;64;51;N;NEGOZIO;2734;61;8;856;10135;1392912,837;4986354,649
POINT (1392839.697 4986212.8);CF;VIA ONORATO VIGLIANI 38/A;Si;No;;2019;12;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Alimenti per animali;S;16494;535;490;N;NEGOZIO;2777;90;2;895;10135;1392839,697;4986212,8
POINT (1392839.697 4986212.8);CF;VIA ONORATO VIGLIANI 38/A;Si;No;;2019;12;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Articoli per animali;N;16494;535;490;N;NEGOZIO;2777;90;2;895;10135;1392839,697;4986212,8
POINT (1392988.324 4986152.127);CF;VIA ONORATO VIGLIANI 55/B;No;No;;2011;6;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Panetteria;S;65195;26;26;N;NEGOZIO;2731;61;8;857;10135;1392988,324;4986152,127
POINT (1395866.769 4994509.051);EP;VIA VILLAR 46;No;No;;2020;1;ALTRO;DIA di somministrazione;nei circoli;Nessuna;;145700;24;;N;;1793;42;5;424;10147;1395866,769;4994509,051
POINT (1395856.403 4994513.875);CF;VIA VILLAR 48/A;No;No;;2025;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Macelleria;S;163339;48;34;N;;1793;42;5;424;10147;1395856,403;4994513,875
POINT (1395856.403 4994513.875);CF;VIA VILLAR 48/A;No;No;;2025;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;163339;48;34;N;;1793;42;5;424;10147;1395856,403;4994513,875
POINT (1395810.97 4994535.023);CF;VIA VILLAR 52;No;No;;2025;9;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;162522;28;17;N;;1792;42;5;418;10147;1395810,97;4994535,023
POINT (1395810.97 4994535.023);CF;VIA VILLAR 52;No;No;;2024;12;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;160124;19;16;N;;1792;42;5;418;10147;1395810,97;4994535,023
POINT (1395790.79 4994544.408);CF;VIA VILLAR 56/A;No;No;;2011;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Audiovisivi;S;138188;40;35;N;NEGOZIO;1792;42;5;418;10147;1395790,79;4994544,408
POINT (1395790.79 4994544.408);CF;VIA VILLAR 56/A;No;No;;1999;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;17130;20;.;;NEGOZIO;1792;42;5;418;10147;1395790,79;4994544,408
POINT (1393371.61342841 4994836.22299701);AE;STRADA VILLAR DORA 239;No;No;;1994;10;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;60660;0;.;N;;1980;48;5;494;10151;1393371,61342841;4994836,22299701
POINT (1393533.837 4991265.275);CF;VIA VERZUOLO 42/F;No;No;;2018;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;140350;58;6;N;NEGOZIO;1462;33;3;234;10139;1393533,837;4991265,275
POINT (1393533.837 4991265.275);CF;VIA VERZUOLO 42/F;No;No;;2018;2;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Telefonia;N;140350;58;6;N;NEGOZIO;1462;33;3;234;10139;1393533,837;4991265,275
POINT (1393535.533 4991273.339);AE;VIA VERZUOLO 42;No;No;;2018;5;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;141030;113;.;N;;1462;33;3;234;10139;1393535,533;4991273,339
POINT (1395197.324 4989752.965);AE;VIA AMERIGO VESPUCCI 1/F;No;No;;2023;5;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;155058;50;.;N;;1221;27;1;72;10128;1395197,324;4989752,965
POINT (1392924.14741168 4986131.63239412);CF;VIA ONORATO VIGLIANI 70/A;No;No;;2020;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Autoveicoli e motoveicoli;S;101989;300;.;N;;6727;89;2;0;10135;1392924,14741168;4986131,63239412
POINT (1393073.046 4985966.695);CF;VIA ONORATO VIGLIANI 80;Si;No;;2017;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Autoveicoli e motoveicoli;S;138073;314;100;N;NEGOZIO;6727;89;2;870;10135;1393073,046;4985966,695
POINT (1393309.479 4985890.043);EP;VIA ONORATO VIGLIANI 91/C;No;No;;2024;2;             .;Somministrazione ai soci;U;Nessuna;;117612;24;;N;;2973;61;8;853;10135;1393309,479;4985890,043
POINT (1393309.479 4985890.043);CF;VIA ONORATO VIGLIANI 91/C;No;No;;2011;5;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;115581;63;25;N;NEGOZIO;2973;61;8;853;10135;1393309,479;4985890,043
POINT (1393296.693 4985893.884);CF;VIA ONORATO VIGLIANI 91;Si;No;;2016;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Serramenti;S;136182;66;50;N;NEGOZIO;2973;61;8;853;10135;1393296,693;4985893,884
POINT (1393403.57 4985860.638);CF;VIA ONORATO VIGLIANI 101/G;Si;No;;2017;10;MISTA;MEDIE STRUTTURE;Medie strutture di vendita;Mista;S;16882;760;560;N;NEGOZIO;6749;61;8;853;10127;1393403,57;4985860,638
POINT (1393471.219 4985839.432);CF;VIA ONORATO VIGLIANI 113;Si;No;;2013;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;126797;332;250;N;NEGOZIO;2974;61;8;853;10127;1393471,219;4985839,432
POINT (1393471.219 4985839.432);CF;VIA ONORATO VIGLIANI 113;Si;No;;2013;11;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;N;126797;332;250;N;NEGOZIO;2974;61;8;853;10127;1393471,219;4985839,432
POINT (1393565.549 4985763.433);EP;VIA ONORATO VIGLIANI 136/B;No;No;;2024;2;             .;Somministrazione;B;Nessuna;;57400;53;;N;;2769;89;2;866;10127;1393565,549;4985763,433
POINT (1393540.555 4985765.044);CF;VIA ONORATO VIGLIANI 136/H;No;No;;2003;10;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;21787;11;.;N;NEGOZIO;2769;89;2;866;10127;1393540,555;4985765,044
POINT (1393558.418 4985763.91);CF;VIA ONORATO VIGLIANI 136;No;No;;2025;4;EXTRALIMENTARI;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Extralimentari;S;161396;.;.;N;;2769;89;2;866;10127;1393558,418;4985763,91
POINT (1393618.737 4985760.554);CF;VIA ONORATO VIGLIANI 140/B;No;No;;1993;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;7088;71;.;;NEGOZIO;2769;89;2;866;10127;1393618,737;4985760,554
POINT (1393618.737 4985760.554);CF;VIA ONORATO VIGLIANI 140/B;No;No;;2003;3;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Elettronica;S;4323;69;.;;NEGOZIO;2769;89;2;866;10127;1393618,737;4985760,554
POINT (1393612.005 4985760.953);CF;VIA ONORATO VIGLIANI 140;No;No;;2020;9;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cialde caffè;S;147199;106;87;N;NEGOZIO;2769;89;2;866;10127;1393612,005;4985760,953
POINT (1393606.338 4985822.926);CF;VIA ONORATO VIGLIANI 143/A;No;No;;2020;7;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;146993;580;18;N;NEGOZIO;2977;61;2;904;10127;1393606,338;4985822,926
POINT (1393745.018 4990925.539);CF;VIA VILLARBASSE 26/A;No;No;;2010;6;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli pr la casa;S;112509;65;40;N;NEGOZIO;1496;33;3;246;10141;1393745,018;4990925,539
POINT (1393739.591 4990921.581);CF;VIA VILLARBASSE 26;Si;No;;2022;12;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Serramenti;S;153607;48;20;N;NEGOZIO;1496;33;3;246;10141;1393739,591;4990921,581
POINT (1394791.075 4994870.75);CF;VIA VITERBO 149/A;No;No;;2010;7;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Macelleria;S;24854;42;27;N;NEGOZIO;1969;48;5;504;10149;1394791,075;4994870,75
POINT (1394792.561 4994873.592);CF;VIA VITERBO 151/A;No;No;;2019;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;142773;58;32;N;NEGOZIO;1969;48;5;504;10149;1394792,561;4994873,592
POINT (1394792.561 4994873.592);CF;VIA VITERBO 151/A;No;No;;2019;1;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;N;142773;58;32;N;NEGOZIO;1969;48;5;504;10149;1394792,561;4994873,592
POINT (1394943.481 4995015.333);CF;VIA VITERBO 163/C;No;No;;2017;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Colorificio;S;137448;32;29;N;NEGOZIO;1883;45;5;456;10149;1394943,481;4995015,333
POINT (1395058.345 4995081.276);AE;VIA VITERBO 175/A;No;No;;2010;5;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;111903;40;.;N;;1883;45;5;0;10149;1395058,345;4995081,276
POINT (1400053.43125 4995196.00416667);EP;VIA VITTIME DI BOLOGNA 21;No;No;;2021;8;ALTRO;Somministrazione;U;Nessuna;;149965;35;;N;;2570;79;6;634;10156;1400053,43125;4995196,00416667
POINT (1394787.726 4990024.723);EP;VIA AMERIGO VESPUCCI 33;No;No;;2025;8;ALTRO;DIA di somministrazione;in scuole, ospedali, comunità religiose, caserme;Nessuna;;162382;295;;N;;5991;26;1;59;10129;1394787,726;4990024,723
POINT (1394661.762 4990110.028);AE;VIA AMERIGO VESPUCCI 38/D;No;No;;2017;3;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;138037;42;.;N;;1165;26;1;58;10129;1394661,762;4990110,028
POINT (1394626.834 4990129.815);CF;VIA AMERIGO VESPUCCI 42;No;No;;2018;7;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Gastronomia;S;98542;37;16;N;NEGOZIO;1164;26;1;58;10129;1394626,834;4990129,815
POINT (1394568.533 4990162.872);AE;VIA AMERIGO VESPUCCI 46/A;No;No;;2005;1;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;62814;0;.;;;1163;26;1;58;10129;1394568,533;4990162,872
POINT (1393672.683 4985756.8);AE;VIA ONORATO VIGLIANI 144/E;No;No;;2008;2;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;103056;.;.;N;;2769;89;2;866;10127;1393672,683;4985756,8
POINT (1393672.683 4985756.8);AE;VIA ONORATO VIGLIANI 144/E;No;No;;1969;8;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;59527;0;.;N;;2769;89;2;866;10127;1393672,683;4985756,8
POINT (1393672.683 4985756.8);CF;VIA ONORATO VIGLIANI 144/E;No;No;;2008;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Non alimentari annessi ad altre attività;S;102789;81;4;N;NEGOZIO;2769;89;2;866;10127;1393672,683;4985756,8
POINT (1393660.122 4985757.913);EP;VIA ONORATO VIGLIANI 144/H;No;No;;2023;5;             .;Somministrazione;D;Nessuna;;111273;52;;N;;2769;89;2;866;10127;1393660,122;4985757,913
POINT (1393743.816 4985820.651);CF;VIA ONORATO VIGLIANI 149;No;No;;2002;6;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Pasticceria;S;911;110;.;N;NEGOZIO;2978;61;2;904;10127;1393743,816;4985820,651
POINT (1393890.687 4985814.717);EP;VIA ONORATO VIGLIANI 161/H;No;No;;2014;10;             .;Somministrazione;B;Nessuna;;57023;66;;N;;6761;61;2;904;10127;1393890,687;4985814,717
POINT (1393825.198 4985753.987);AE;VIA ONORATO VIGLIANI 162/B;No;No;;2022;9;ALTRO;Acconciatori/estetisti;Estetica;Nessuna;;152973;84;.;N;;2767;89;2;867;10127;1393825,198;4985753,987
POINT (1393911.144 4985815.623);CF;VIA ONORATO VIGLIANI 165/A;No;No;;2022;1;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;142671;9;8;N;NEGOZIO;2980;61;2;905;10127;1393911,144;4985815,623
POINT (1393911.144 4985815.623);CF;VIA ONORATO VIGLIANI 165/A;No;No;;2018;4;ALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari;S;140902;70;65;N;NEGOZIO;2980;61;2;905;10127;1393911,144;4985815,623
POINT (1393922.281 4985814.372);CF;VIA ONORATO VIGLIANI 165;No;No;;2008;11;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli sportivi;S;107566;126;90;N;NEGOZIO;2980;61;2;905;10127;1393922,281;4985814,372
POINT (1393850.589 4985753.798);CF;VIA ONORATO VIGLIANI 166/D;No;No;;2012;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Articoli sportivi;S;8811;249;215;N;NEGOZIO;2767;89;2;867;10127;1393850,589;4985753,798
POINT (1393863.098 4985754.998);EP;VIA ONORATO VIGLIANI 168/B;No;No;;2015;5;ALTRO;DIA di somministrazione;effettuata congiuntamente ad attività di trattenimento e svago;Nessuna;;132702;13;;N;;2767;89;2;867;10127;1393863,098;4985754,998
POINT (1393878.486 4985754.935);EP;VIA ONORATO VIGLIANI 170/A;No;No;;1991;4;ALTRO;Somministrazione;B;Nessuna;;43458;80;;;;2767;89;2;867;10127;1393878,486;4985754,935
POINT (1393763.266 4990920.085);CF;VIA VILLARBASSE 31/B;No;No;;2005;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Phone center;S;41165;.;30;N;;1501;33;3;246;10141;1393763,266;4990920,085
POINT (1397116.048 4998105.995);CF;STRADA DEL VILLARETTO 101;No;No;;1994;4;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Carburanti;S;10323;42;.;;NEGOZIO;2540;76;6;613;10156;1397116,048;4998105,995
POINT (1397116.048 4998105.995);EP;STRADA DEL VILLARETTO 101;No;No;;1994;8;ALTRO;Somministrazione;B;Nessuna;;46079;108;;N;;2540;76;6;613;10156;1397116,048;4998105,995
POINT (1397116.048 4998105.995);CF;STRADA DEL VILLARETTO 101;No;No;;2012;7;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;122656;207;124;N;NEGOZIO;2540;76;6;613;10156;1397116,048;4998105,995
POINT (1397116.048 4998105.995);CF;STRADA DEL VILLARETTO 101;No;No;;2012;7;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Alimentari annessi ad altra attività;N;122656;207;124;N;NEGOZIO;2540;76;6;613;10156;1397116,048;4998105,995
POINT (1397116.048 4998105.995);CF;STRADA DEL VILLARETTO 101;No;No;;2012;7;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Tabacchi;N;122656;207;124;N;NEGOZIO;2540;76;6;613;10156;1397116,048;4998105,995
POINT (1396898.775 4998380.104);CF;STRADA DEL VILLARETTO 150;No;No;;2010;1;EXTRALIMENTARI;COSE ANTICHE E USATE;Vend.ingrosso di cose antiche ed usate;Vendita al dettaglio di cose antiche ed usate;S;110703;200;200;N;NEGOZIO;6878;76;6;613;10156;1396898,775;4998380,104
POINT (1396898.775 4998380.104);CF;STRADA DEL VILLARETTO 150;No;No;;2010;1;EXTRALIMENTARI;COSE ANTICHE E USATE;Vend.ingrosso di cose antiche ed usate;Ricambi auto e accessori;N;110703;200;200;N;NEGOZIO;6878;76;6;613;10156;1396898,775;4998380,104
POINT (1396898.775 4998380.104);CF;STRADA DEL VILLARETTO 150;No;No;;2009;10;EXTRALIMENTARI;COSE ANTICHE E USATE;Vend.ingrosso di cose antiche ed usate;Ricambi auto e accessori;S;109536;.;1000;N;;6878;76;6;613;10156;1396898,775;4998380,104
POINT (1394559.943 4994428.938);AE;VIA VITERBO 87/C;No;No;;2009;11;             .;Acconciatori/estetisti;Acconciatori;Nessuna;;126569;32;.;N;;3381;47;5;476;10149;1394559,943;4994428,938
POINT (1394648.4100000001 4994554.739);CF;VIA VITERBO 94;Si;No;;2024;1;EXTRALIMENTARI;FORME SPECIALI DI VENDITA;Vend.dettaglio per corrispond./TV/altro sistema;Extralimentari;S;156920;.;.;N;;2680;47;5;475;10149;1394648,4100000001;4994554,739
POINT (1394669.993 4994596.031);CF;VIA VITERBO 102/A;No;No;;2020;10;MISTA;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Minimercato;S;147726;30;30;N;NEGOZIO;2680;47;5;475;10149;1394669,993;4994596,031
POINT (1394672.9 4994601.593);AE;VIA VITERBO 102/B;No;No;;2011;3;ALTRO;Acconciatori/estetisti;Acconciatori;Nessuna;;114567;.;.;N;;2680;47;5;475;10149;1394672,9;4994601,593
POINT (1394527.689 4990185.861);CF;VIA AMERIGO VESPUCCI 50;No;No;;2019;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Abbigliamento;S;144779;75;35;N;NEGOZIO;1163;26;1;58;10129;1394527,689;4990185,861
POINT (1394560.944 4990153.543);CF;VIA AMERIGO VESPUCCI 51/E;No;No;;2000;1;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Extralimentari;S;27510;75;.;;NEGOZIO;1170;26;1;59;10129;1394560,944;4990153,543
POINT (1394550.932 4990159.207);CF;VIA AMERIGO VESPUCCI 51/H;No;No;;2019;10;EXTRALIMENTARI;PICCOLE STRUTTURE;Vend.dettaglio con superf. fino a mq 250;Cosmetici;S;144971;42;16;N;NEGOZIO;1170;26;1;59;10129;1394550,932;4990159,207
